date,log_open,log_high,log_low,log_close,log_adj_close
638582400,5.83627165770228,5.8394199811983,5.833640461914415,5.8377304471659395,5.8377304471659395
638668800,5.8377304471659395,5.83793450797677,5.83120776291144,5.834196513378134,5.834196513378134
638755200,5.834196513378134,5.836008849448588,5.826619384615263,5.831706508722779,5.831706508722779
639014400,5.831706508722779,5.831706508722779,5.8210616797075545,5.828062875166538,5.828062875166538
639100800,5.828062875166538,5.842848522779199,5.828062875166538,5.842500393968024,5.842500393968024
639187200,5.842500393968024,5.843892182640846,5.83305481036034,5.835073860337377,5.835073860337377
639273600,5.835073860337377,5.840205515765845,5.833728280072339,5.83402095157993,5.83402095157993
639360000,5.83402095157993,5.836942965171707,5.828769131449206,5.832117053873849,5.832117053873849
639619200,5.832117053873849,5.837234697480211,5.831530509191657,5.835892023606579,5.835892023606579
639705600,5.835892023606579,5.838925068598495,5.833699008209915,5.83793450797677,5.83793450797677
639792000,5.83793450797677,5.840641657373398,5.835570682149306,5.837497183810555,5.837497183810555
639878400,5.837497183810555,5.845831654381072,5.8374680220649315,5.844529438984284,5.844529438984284
640224000,5.844529438984284,5.853064177371955,5.843834230103957,5.845687047494641,5.845687047494641
640310400,5.845687047494641,5.846987757287377,5.837905358981679,5.845513491623678,5.845513491623678
640396800,5.845513491623678,5.847392077745725,5.832205005910728,5.833991688283418,5.833991688283418
640483200,5.833991688283418,5.833991688283418,5.824789935890205,5.826265558870749,5.826265558870749
640569600,5.826265558870749,5.827532855425618,5.812367785069642,5.817468239060018,5.817468239060018
640828800,5.817468239060018,5.817468239060018,5.802390241741317,5.805285559986722,5.805285559986722
640915200,5.805285559986722,5.811051168583329,5.80124185841777,5.803205397647274,5.803205397647274
641001600,5.803205397647274,5.810362246718757,5.803205397647274,5.808232576012665,5.808232576012665
641088000,5.808232576012665,5.813413857164673,5.804140498691236,5.81090144332889,5.81090144332889
641174400,5.81090144332889,5.8128461252384085,5.798213480221301,5.799425932250647,5.799425932250647
641433600,5.799425932250647,5.8060682681969515,5.795328001280299,5.8045323777563445,5.8045323777563445
641520000,5.8045323777563445,5.810631881365446,5.8045323777563445,5.808892959058818,5.808892959058818
641606400,5.808892959058818,5.815562342116211,5.808592839008546,5.815562342116211,5.815562342116211
641692800,5.815562342116211,5.823105065330082,5.815532533635696,5.818806151224983,5.818806151224983
641779200,5.818835862284927,5.827356119733385,5.817616984393407,5.827149888606485,5.827149888606485
642038400,5.827149888606485,5.83501539448142,5.826324538522787,5.833435522883059,5.833435522883059
642124800,5.833435522883059,5.837817906898077,5.8323808867812055,5.837759601259906,5.837759601259906
642211200,5.837759601259906,5.840874188475481,5.834518296645255,5.840234597791701,5.840234597791701
642297600,5.840263678971818,5.846380969918831,5.8399728291064665,5.843022541747705,5.843022541747705
642384000,5.843022541747705,5.867345858521567,5.843022541747705,5.8664680569332965,5.8664680569332965
642643200,5.8664680569332965,5.884463798113738,5.866326403841481,5.874228236969961,5.874228236969961
642729600,5.874228236969961,5.875183507889987,5.868844833560071,5.872906210983847,5.872906210983847
642816000,5.872878063773937,5.874031450215886,5.866326403841481,5.872117789475416,5.872117789475416
642902400,5.872117789475416,5.88030949774182,5.872117789475416,5.8734408574967585,5.8734408574967585
642988800,5.8734408574967585,5.873918983252938,5.867940060822485,5.873918983252938,5.873918983252938
643248000,5.873918983252938,5.886298456992729,5.871497879060794,5.883322388488279,5.883322388488279
643334400,5.883322388488279,5.890262041598819,5.877987850847898,5.884519443319918,5.884519443319918
643420800,5.884519443319918,5.886909262719977,5.880505053049674,5.886909262719977,5.886909262719977
643507200,5.886909262719977,5.887658378382393,5.882960205916445,5.884463798113738,5.884463798113738
643593600,5.884463798113738,5.884463798113738,5.8730187919015,5.873750259088426,5.873750259088426
643939200,5.873750259088426,5.890676893295289,5.873665886329527,5.890676893295289,5.890676893295289
644025600,5.890676893295289,5.895118831321297,5.8888779583328805,5.891257396690951,5.891257396690951
644112000,5.891257396690951,5.893961965746743,5.889514874572237,5.892279369186643,5.892279369186643
644198400,5.89236218606477,5.898581419627926,5.89222415412396,5.897593331497911,5.897593331497911
644457600,5.897593331497911,5.910390057330312,5.8955867062145835,5.909169304381152,5.909169304381152
644544000,5.909169304381152,5.912908234202207,5.903971235824856,5.907104198489908,5.907104198489908
644630400,5.907104198489908,5.907104198489908,5.901047376983519,5.902524037811334,5.902524037811334
644716800,5.905143840641455,5.905143840641455,5.89330029832075,5.897565870663924,5.897565870663924
644803200,5.897565870663924,5.898499116230121,5.882430626083847,5.885298151260371,5.885298151260371
645062400,5.885298151260371,5.893383030695355,5.882486384538237,5.893383030695355,5.893383030695355
645148800,5.893383030695355,5.908816364798029,5.892058490641335,5.906042815053986,5.906042815053986
645235200,5.906042815053986,5.908327473485125,5.901293638596683,5.902360072025161,5.902360072025161
645321600,5.902360072025161,5.902360072025161,5.893410606632594,5.896879104618114,5.896879104618114
645408000,5.8968516241635855,5.8975384090758185,5.890842785797329,5.896906584317488,5.896906584317488
645667200,5.896906584317488,5.896906584317488,5.880197734679395,5.880197734679395,5.880197734679395
645753600,5.880197734679395,5.885826215084985,5.878239856393353,5.884630724443972,5.884630724443972
645840000,5.884630724443972,5.888628619771381,5.8805329864007,5.88638177065483,5.88638177065483
645926400,5.88638177065483,5.891312665157541,5.8822912163444565,5.890179050603295,5.890179050603295
646012800,5.890317365103024,5.897703167293508,5.875801138454259,5.876137867138306,5.876137867138306
646272000,5.876109810744953,5.878883582188403,5.866213066919024,5.867345858521567,5.867345858521567
646358400,5.867374161876931,5.877987850847898,5.86604303744684,5.866638014161137,5.866638014161137
646444800,5.866638014161137,5.877427611050618,5.86428437131023,5.875323911973168,5.875323911973168
646531200,5.87538006808718,5.8822912163444565,5.87538006808718,5.8822912163444565,5.8822912163444565
646617600,5.882319099847184,5.886354000205363,5.881370624310908,5.883378097242924,5.883378097242924
646876800,5.883378097242924,5.887713846114054,5.882040229826693,5.887602907573892,5.887602907573892
646963200,5.887602907573892,5.890898077182945,5.887325507366836,5.8893210734392785,5.8893210734392785
647136000,5.8893210734392785,5.8893210734392785,5.87453739507869,5.876839021266679,5.876839021266679
647222400,5.8768670572087585,5.886159585462559,5.873918983252938,5.8844916211038765,5.8844916211038765
647481600,5.8844916211038765,5.889016452897191,5.883628748240574,5.8875474336882085,5.8875474336882085
647568000,5.8875474336882085,5.8881574772420535,5.878883582188403,5.879107389714866,5.879107389714866
647654400,5.879107389714866,5.892279369186643,5.879107389714866,5.892279369186643,5.892279369186643
647740800,5.892279369186643,5.903889374852029,5.890455660474498,5.903834797147008,5.903834797147008
647827200,5.903862086371859,5.915339156718491,5.903862086371859,5.9089249748608585,5.9089249748608585
648086400,5.9089249748608585,5.915608894804446,5.9089249748608585,5.91336786137156,5.91336786137156
648172800,5.91336786137156,5.914583502772024,5.902606010623731,5.909494984240731,5.909494984240731
648259200,5.909494984240731,5.909494984240731,5.897016495564267,5.900499911733888,5.900499911733888
648345600,5.900499911733888,5.90350726834884,5.89244499608483,5.90350726834884,5.90350726834884
648432000,5.90350726834884,5.907104198489908,5.893245139601522,5.893327876539475,5.893327876539475
648691200,5.893327876539475,5.893327876539475,5.861042600854784,5.875801138454259,5.875801138454259
648777600,5.875801138454259,5.877987850847898,5.864937140636223,5.877147373407264,5.877147373407264
648864000,5.877147373407264,5.881984446489161,5.874368775231734,5.880784351453903,5.880784351453903
648950400,5.880784351453903,5.8818449745297725,5.871976934485395,5.877483649156544,5.877483649156544
649036800,5.877455630496114,5.8775677004278695,5.866864578874652,5.8705390791791014,5.8705390791791014
649296000,5.8705390791791014,5.876474482474313,5.86405722119142,5.876474482474313,5.876474482474313
649382400,5.876474482474313,5.882040229826693,5.871864236206742,5.878155861600981,5.878155861600981
649468800,5.878155861600981,5.881510162439929,5.871610618632502,5.8763903392625165,5.8763903392625165
649555200,5.8763903392625165,5.8763903392625165,5.860016696686837,5.864993883054033,5.864993883054033
649641600,5.864993883054033,5.864993883054033,5.826589903917748,5.846034068897776,5.846034068897776
649900800,5.846034068897776,5.846034068897776,5.811949049644489,5.815413290827387,5.815413290827387
649987200,5.815413290827387,5.827856789758128,5.808802932500923,5.816605079545157,5.816605079545157
650073600,5.816605079545157,5.829563074003591,5.816605079545157,5.827032023149767,5.827032023149767
650160000,5.827032023149767,5.833523359039406,5.82470132922988,5.831706508722779,5.831706508722779
650246400,5.831589179143857,5.831589179143857,5.814787032699113,5.818657582682612,5.818657582682612
650505600,5.818271201140899,5.82859261413534,5.808202548236971,5.828474918613519,5.828474918613519
650592000,5.828474918613519,5.834693771158033,5.82360786772455,5.83009201906441,5.83009201906441
650678400,5.83009201906441,5.837497183810555,5.830062640566531,5.832058414884768,5.832058414884768
650764800,5.832058414884768,5.832058414884768,5.809312975865665,5.809312975865665,5.809312975865665
650851200,5.8092229871141985,5.8092229871141985,5.7857617674761155,5.795540899895742,5.795540899895742
651110400,5.795540899895742,5.801816214927566,5.793227000248627,5.797606702495697,5.797606702495697
651196800,5.797606702495697,5.797606702495697,5.767633259357274,5.777218792729383,5.777218792729383
651283200,5.777218792729383,5.78428661431516,5.760635286248984,5.760635286248984,5.760635286248984
651369600,5.760635286248984,5.760635286248984,5.72867019016398,5.730294569196311,5.730294569196311
651456000,5.730294569196311,5.745084354013307,5.727433894987482,5.744636468664467,5.744636468664467
651715200,5.744764456377822,5.781082964345989,5.744764456377822,5.7759170724154005,5.7759170724154005
651801600,5.7759170724154005,5.77827132664694,5.77221963620943,5.775606889094572,5.775606889094572
651888000,5.775606889094572,5.7894401580381585,5.774147737316764,5.7844096268933525,5.7844096268933525
651974400,5.7844096268933525,5.785577492291319,5.764626680205501,5.767414334900974,5.767414334900974
652060800,5.767414334900974,5.779415473841038,5.760761242731186,5.7793845681497515,5.7793845681497515
652406400,5.7793845681497515,5.781021254997003,5.768664686725277,5.781021254997003,5.781021254997003
652492800,5.781021254997003,5.7854239036934345,5.774520489161543,5.78502446290522,5.78502446290522
652579200,5.78502446290522,5.78502446290522,5.769476577851563,5.7728731191409945,5.7728731191409945
652665600,5.7728731191409945,5.784378875167409,5.770537288002802,5.781977322241258,5.781977322241258
652924800,5.782038972621969,5.7915796539334385,5.77240638919802,5.776506155787731,5.776506155787731
653011200,5.776506155787731,5.778209443544101,5.770194240175453,5.77467576143178,5.77467576143178
653097600,5.77467576143178,5.779353661503275,5.770194240175453,5.779322753901548,5.779322753901548
653184000,5.779230025364274,5.779230025364274,5.765253796744302,5.767226647212736,5.767226647212736
653270400,5.767226647212736,5.767226647212736,5.754982431354592,5.761516648640389,5.761516648640389
653529600,5.761516648640389,5.765347830314356,5.756406549828742,5.764469839602284,5.764469839602284
653616000,5.764469839602284,5.767852135896146,5.753429414545614,5.7670702138921195,5.7670702138921195
653702400,5.7670702138921195,5.769414148085031,5.759690106594497,5.760792729372981,5.760792729372981
653788800,5.760792729372981,5.760792729372981,5.741559838990231,5.744540467128369,5.744540467128369
653875200,5.744700464568751,5.746746174088317,5.733276549883904,5.744028303224727,5.744028303224727
654134400,5.7439642642890325,5.7439642642890325,5.718933778423545,5.722244334243883,5.722244334243883
654220800,5.72508724115003,5.734214681776403,5.72106559077876,5.734182347047285,5.734182347047285
654307200,5.734182347047285,5.734247015460021,5.7171921615661185,5.72378116116289,5.72378116116289
654393600,5.72378116116289,5.73162459388429,5.704115752446321,5.710327674692205,5.710327674692205
654480000,5.710327674692205,5.727010600775408,5.693664796467916,5.727010600775408,5.727010600775408
654739200,5.727173427446777,5.755552322140951,5.727173427446777,5.755552322140951,5.755552322140951
654825600,5.755552322140951,5.770474924423112,5.755552322140951,5.756406549828742,5.756406549828742
654912000,5.756406549828742,5.759721626980309,5.7420411867732915,5.744284417965531,5.744284417965531
654998400,5.744284417965531,5.7506660605550515,5.735248841452322,5.748405237098477,5.748405237098477
655084800,5.748405237098477,5.75507743570903,5.7260656828966585,5.744604469176457,5.744604469176457
655344000,5.744604469176457,5.7558371457895685,5.744604469176457,5.750920481113605,5.750920481113605
655430400,5.75085688204213,5.75085688204213,5.723879176355323,5.723911845951367,5.723911845951367
655516800,5.723879176355323,5.728247419055714,5.704482229770474,5.708405107141645,5.708405107141645
655603200,5.708405107141645,5.711915974552923,5.688702677221108,5.691912302085713,5.691912302085713
655689600,5.691878570153377,5.7126761418263206,5.691102421498827,5.70720992755646,5.70720992755646
655948800,5.70720992755646,5.722898591848431,5.69511165820857,5.717783994292015,5.717783994292015
656035200,5.717783994292015,5.721425909828796,5.700844830668858,5.703515772427656,5.703515772427656
656121600,5.703515772427656,5.7120812774708964,5.699740985496481,5.702982154485432,5.702982154485432
656208000,5.702948793907623,5.726000483222633,5.702948793907623,5.726000483222633,5.726000483222633
656294400,5.726000483222633,5.747735562184664,5.726000483222633,5.747735562184664,5.747735562184664
656553600,5.747735562184664,5.758365352426493,5.741303025403381,5.754982431354592,5.754982431354592
656640000,5.754982431354592,5.755932068980957,5.7463948654600765,5.747352689357576,5.747352689357576
656726400,5.747352689357576,5.751015872137382,5.742169507060905,5.7481182884762525,5.7481182884762525
656812800,5.7481182884762525,5.75165157986039,5.738827816399001,5.740339386629081,5.740339386629081
656899200,5.740339386629081,5.740339386629081,5.722636940170732,5.722636940170732,5.722636940170732
657158400,5.722735067572888,5.731430066585013,5.709400000106907,5.7133366874610125,5.7133366874610125
657244800,5.7133366874610125,5.721491408436974,5.705248066817811,5.720508478571787,5.720508478571787
657331200,5.720508478571787,5.725870071120206,5.714821321771417,5.720311776607412,5.720311776607412
657417600,5.720278989184664,5.7309760223403305,5.7124448477348535,5.73016471593032,5.73016471593032
657504000,5.73016471593032,5.746011478873911,5.729710096666117,5.745723842444373,5.745723842444373
657763200,5.745723842444373,5.754507274147812,5.744316427696492,5.754443902791644,5.754443902791644
657849600,5.754443902791644,5.754982431354592,5.744380444084709,5.744988395467325,5.744988395467325
657936000,5.744988395467325,5.744988395467325,5.726163474437768,5.726880320346601,5.726880320346601
658022400,5.726880320346601,5.73905308873812,5.723683136362538,5.7320783438110485,5.7320783438110485
658108800,5.7320783438110485,5.751873982123454,5.7320783438110485,5.7517469011727185,5.7517469011727185
658368000,5.7517469011727185,5.770724355409969,5.751715128411504,5.769819871917508,5.769819871917508
658454400,5.769819871917508,5.769819871917508,5.762868658782038,5.764156084579629,5.764156084579629
658540800,5.764124703662363,5.776723099057916,5.762774391786414,5.772686453303412,5.772686453303412
658627200,5.772686453303412,5.772686453303412,5.759311784448681,5.762114273884251,5.762114273884251
658713600,5.762114273884251,5.767695800399854,5.7557105675165605,5.7624286700889344,5.7624286700889344
658972800,5.762522969678801,5.769539003720864,5.762522969678801,5.76938293174015,5.76938293174015
659059200,5.76938293174015,5.76938293174015,5.756722745366695,5.756722745366695,5.756722745366695
659145600,5.756722745366695,5.759374848079906,5.74754414409507,5.758996406623436,5.758996406623436
659318400,5.758996406623436,5.762994334288047,5.755932068980957,5.756058619221572,5.756058619221572
659577600,5.755995346103135,5.760509313899748,5.744540467128369,5.760509313899748,5.760509313899748
659664000,5.760509313899748,5.767351776252221,5.758270659940271,5.765504533284198,5.765504533284198
659750400,5.765535870931683,5.771316504773571,5.763999170144749,5.765034350687964,5.765034350687964
659836800,5.765034350687964,5.765034350687964,5.7558371457895685,5.760225818079412,5.760225818079412
659923200,5.760225818079412,5.780805242282272,5.757070445020918,5.7783332059204975,5.7783332059204975
660182400,5.7783641441214435,5.786590585843515,5.7783641441214435,5.784132827309859,5.784132827309859
660268800,5.784163586603014,5.792312142902554,5.777559439652145,5.7910299348871,5.7910299348871
660355200,5.791060482763262,5.801876654321982,5.788919874624994,5.801876654321982,5.801876654321982
660441600,5.801937090063698,5.814070828550324,5.797181738914751,5.799304753178124,5.799304753178124
660528000,5.799365344549931,5.800273774844962,5.791152120793108,5.795297583491974,5.795297583491974
660787200,5.795297583491974,5.799001741237135,5.790418781315748,5.798759265559288,5.798759265559288
660873600,5.798728951965154,5.798728951965154,5.7888892612867595,5.791304832184148,5.791304832184148
660960000,5.791304832184148,5.803205397647274,5.791304832184148,5.8026922288185645,5.8026922288185645
661046400,5.802541246679465,5.803869107811319,5.798395441767263,5.800122427092944,5.800122427092944
661132800,5.800122427092944,5.800122427092944,5.787388058510998,5.792464677261214,5.792464677261214
661392000,5.792464677261214,5.792464677261214,5.785239566232468,5.79002133110644,5.79002133110644
661478400,5.79002133110644,5.803416625940581,5.789195352504331,5.802269421370855,5.802269421370855
661564800,5.8022392139972325,5.8045323777563445,5.800273774844962,5.8027224225111045,5.8027224225111045
661651200,5.8027224225111045,5.804351529577897,5.7928306648217225,5.802480847440477,5.802480847440477
661737600,5.802480847440477,5.809552906286994,5.802480847440477,5.807391457275221,5.807391457275221
661996800,5.807361404231597,5.807361404231597,5.799577385444326,5.801816214927566,5.801816214927566
662169600,5.801785993860459,5.807211125464201,5.801785993860459,5.804683059591934,5.804683059591934
662256000,5.804683059591934,5.805255443586835,5.796756594662978,5.796938821475121,5.796938821475121
662342400,5.796938821475121,5.798243809445027,5.793745048133931,5.798243809445027,5.798243809445027
662601600,5.798213480221301,5.802812998119156,5.794536837924666,5.8027828071613445,5.8027828071613445
662774400,5.8027224225111045,5.804381673212317,5.791335371664062,5.791335371664062,5.791335371664062
662860800,5.791365910211346,5.7915796539334385,5.77734267776423,5.777373646625042,5.777373646625042
662947200,5.777373646625042,5.778735327892602,5.767914663251885,5.7745515455444085,5.7745515455444085
663206400,5.774458373502165,5.774458373502165,5.757133650153196,5.757133650153196,5.757133650153196
663292800,5.757133650153196,5.761957038707274,5.751905749837929,5.7554257078080395,5.7554257078080395
663379200,5.7554257078080395,5.773712684482059,5.742778803662883,5.744572468664446,5.744572468664446
663465600,5.744636468664467,5.755014100475618,5.744636468664467,5.754253764624003,5.754253764624003
663552000,5.754253764624003,5.75650141898843,5.751270203723556,5.756469796935208,5.756469796935208
663811200,5.756469796935208,5.756469796935208,5.7377006928596614,5.747767461637591,5.747767461637591
663897600,5.747767461637591,5.751715128411504,5.74569187773341,5.751715128411504,5.751715128411504
663984000,5.751715128411504,5.7618626857327255,5.749201884847061,5.75943790773436,5.75943790773436
664070400,5.759690106594497,5.795966561197395,5.759690106594497,5.795966561197395,5.795966561197395
664156800,5.795844962170038,5.808832942254095,5.793257481083804,5.808832942254095,5.808832942254095
664416000,5.808832942254095,5.808832942254095,5.7986986374520795,5.8053156754796404,5.8053156754796404
664502400,5.8053156754796404,5.805917794958333,5.795540899895742,5.796999556367335,5.796999556367335
664588800,5.7969691893823185,5.805255443586835,5.795844962170038,5.802752615292013,5.802752615292013
664675200,5.802752615292013,5.819578352035555,5.8026922288185645,5.816456183608252,5.816456183608252
664761600,5.816456183608252,5.822809181077842,5.814727368607928,5.820290623916091,5.820290623916091
665020800,5.820260956047874,5.824258178122874,5.8195189731387975,5.820171947161762,5.820171947161762
665107200,5.820171947161762,5.820171947161762,5.814906350203132,5.819608040161792,5.819608040161792
665193600,5.819489282368171,5.834547544535754,5.819222025755692,5.834547544535754,5.834547544535754
665280000,5.8345767915708375,5.843341497893939,5.833259827421407,5.843341497893939,5.843341497893939
665366400,5.843283513433758,5.846149715943123,5.832966933037027,5.840786995648489,5.840786995648489
665625600,5.840786995648489,5.857104239599851,5.840525371542696,5.856045660000246,5.856045660000246
665712000,5.856045660000246,5.866014696390566,5.852805746048641,5.86436953930415,5.86436953930415
665798400,5.86436953930415,5.883517355553389,5.859588925794401,5.883517355553389,5.883517355553389
665884800,5.883517355553389,5.898334489110175,5.876418387786464,5.879191304625196,5.879191304625196
665971200,5.879191304625196,5.88707578137045,5.877791802619406,5.88707578137045,5.88707578137045
666230400,5.887103531783239,5.912367225749279,5.886992525511271,5.912367225749279,5.912367225749279
666316800,5.912367225749279,5.917656529963258,5.903998521326706,5.903998521326706,5.903998521326706
666403200,5.903998521326706,5.914826453818583,5.901649242785618,5.913557058231456,5.913557058231456
666489600,5.913557058231456,5.916902625781077,5.896521799792072,5.900499911733888,5.900499911733888
666576000,5.9005272921158465,5.914826453818583,5.9005272921158465,5.91366515465357,5.91366515465357
666921600,5.91366515465357,5.916498514618069,5.9082187985047145,5.914556504567403,5.914556504567403
667008000,5.914502505971353,5.914502505971353,5.900937907908424,5.903015773922869,5.903015773922869
667094400,5.903015773922869,5.907512123111096,5.901266279189834,5.902551362828756,5.902551362828756
667180800,5.902551362828756,5.918786321609996,5.9005272921158465,5.904407714539809,5.904407714539809
667440000,5.904407714539809,5.916714060893994,5.903070396345386,5.908789210439074,5.908789210439074
667526400,5.908789210439074,5.908789210439074,5.89492611330845,5.89663175333681,5.89663175333681
667612800,5.89663175333681,5.911825924447765,5.89663175333681,5.910091788642244,5.910091788642244
667699200,5.910064668894999,5.915959445577226,5.905225598991072,5.908273137471201,5.908273137471201
667785600,5.908273137471201,5.917468107195847,5.899157353822797,5.917468107195847,5.917468107195847
668044800,5.917468107195847,5.921551609632956,5.913692176933441,5.914394500030922,5.914394500030922
668131200,5.914394500030922,5.937245925488363,5.914394500030922,5.934153180394868,5.934153180394868
668217600,5.934153180394868,5.941906588259638,5.929642333464639,5.932696014192324,5.932696014192324
668304000,5.932669500597477,5.936189652449227,5.931130508068282,5.932006432157784,5.932006432157784
668390400,5.932006432157784,5.939355130309431,5.928072035716986,5.9294561558240355,5.9294561558240355
668649600,5.929429556188449,5.929855065476291,5.922971550662681,5.924148839823115,5.924148839823115
668736000,5.924148839823115,5.927858924019011,5.914988388397368,5.91628292187193,5.91628292187193
668822400,5.91628292187193,5.9286578588151695,5.91628292187193,5.92844487193968,5.92844487193968
668908800,5.928498122911523,5.9382747185938625,5.920934780917455,5.925591802957274,5.925591802957274
668995200,5.925591802957274,5.92847149778006,5.916767940204352,5.925832094512182,5.925832094512182
669254400,5.925832094512182,5.927165997175018,5.914745476694577,5.92187328233376,5.92187328233376
669340800,5.92187328233376,5.92187328233376,5.906832156267279,5.906968186629465,5.906968186629465
669427200,5.906968186629465,5.913097518033877,5.9048167403823095,5.910579818367518,5.910579818367518
669513600,5.910634029193433,5.91892073563227,5.906750529167035,5.906940982037328,5.906940982037328
669600000,5.906940982037328,5.911392672342424,5.904216778543701,5.909386436072375,5.909386436072375
669859200,5.909386436072375,5.919726840577038,5.909332157569363,5.915743736567841,5.915743736567841
669945600,5.915743736567841,5.933040626970265,5.914502505971353,5.933040626970265,5.933040626970265
